date,day,team,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,month,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_5,day_of_week_6
2015-02-16,Monday,3,1.374742937393183,0.0977490833002154,-1.1852277474837296,63,0.0,0,1,58.0,0.802243319,2,0,1,0,0,0,1,0,0,0,0,0
2015-02-16,Monday,3,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.864583333,2,0,1,0,0,0,0,0,0,0,0,0
2015-02-16,Monday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.891555556,2,0,1,0,0,0,0,0,0,0,0,0
2015-02-16,Monday,9,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.960433333,2,0,1,0,0,0,0,0,0,0,0,0
2015-02-16,Monday,1,0.6817870442552945,0.2115587598728572,0.6788920048299485,113,0.0,0,0,57.0,1.000230409,2,0,1,0,0,0,1,0,0,0,0,0
2015-02-16,Monday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.773333333,2,0,1,0,0,0,0,0,0,0,0,0
2015-02-17,Tuesday,3,1.374742937393183,0.2115587598728572,0.7147404616052115,50,0.0,0,1,58.0,0.700603448,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,10,0.2886854162219276,-0.27589023224015585,-1.3644700313600449,0,0.0,35,1,49.0,0.773333333,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,5,1.374742937393183,-0.3195530641328046,0.7685131467681061,0,0.0,0,0,59.0,0.653431373,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,2,-0.9079890746982516,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.5814,2,0,1,0,0,0,0,1,0,0,0,0
2015-02-17,Tuesday,2,1.3957693035438046,-0.20645917168955044,0.6430435480546854,0,0.0,0,1,56.0,0.361071429,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.586041667,2,0,1,0,0,0,0,1,0,0,0,0
2015-02-17,Tuesday,11,-0.33387785980300894,-0.051849799741810636,-0.34278901326504824,30,0.0,0,2,56.0,0.700614035,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,9,0.34079423668216463,0.7111760821854609,0.284558980302055,0,0.0,0,1,51.0,0.650134,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,7,1.374742937393183,-0.4040155914005513,-1.1135308339332035,30,0.0,0,1,59.0,0.700888203,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,8,1.3107496491086812,-0.6781609129560344,-1.3644700313600449,23,0.0,30,2,58.0,0.600982906,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,4,1.374742937393183,-0.1985855462662859,0.7326646899928431,45,0.0,0,1,58.0,0.750356125,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.749166667,2,0,1,0,0,0,0,1,0,0,0,0
2015-02-17,Tuesday,1,0.6817870442552945,0.22802179484877394,0.6788920048299485,113,0.0,0,0,57.0,1.000230409,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,10,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.927541667,2,0,1,0,0,0,0,1,0,0,0,0
2015-02-17,Tuesday,7,-0.9079890746982516,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.91375,2,0,1,0,0,0,0,1,0,0,0,0
2015-02-17,Tuesday,4,-0.9079890746982516,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.656666667,2,0,1,0,0,0,0,1,0,0,0,0
2015-02-17,Tuesday,12,0.01808522576174964,0.004697146479816427,-0.1456225010011015,38,0.0,0,0,34.0,0.800401961,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,12,-0.9079890746982516,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.9025,2,0,1,0,0,0,0,1,0,0,0,0
2015-02-17,Tuesday,6,0.34079423668216463,-0.2866269941809711,-0.3607132416526797,0,0.0,0,0,33.0,0.750621354,2,0,1,0,0,0,1,1,0,0,0,0
2015-02-17,Tuesday,3,-0.9079890746982516,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.7866,2,0,1,0,0,0,0,1,0,0,0,0
2015-02-18,Wednesday,10,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.64025,2,0,1,0,0,0,0,0,1,0,0,0
2015-02-18,Wednesday,8,1.3107496491086812,-0.1177019396454776,-0.002228673900049323,0,0.0,30,2,57.0,0.773333333,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,3,-0.9079890746982516,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.773333333,2,0,1,0,0,0,0,0,1,0,0,0
2015-02-18,Wednesday,10,0.42215713178674524,-0.005323831331611153,0.32040743707731806,0,0.0,35,1,47.0,0.773333333,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,2,1.3957693035438046,-0.18498564780791993,0.6788920048299485,0,0.0,0,1,57.0,0.773333333,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.549791667,2,0,1,0,0,0,0,0,1,0,0,0
2015-02-18,Wednesday,8,-0.9079890746982516,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.58,2,0,1,0,0,0,0,0,1,0,0,0
2015-02-18,Wednesday,7,-0.9079890746982516,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.671875,2,0,1,0,0,0,0,0,1,0,0,0
2015-02-18,Wednesday,3,1.374742937393183,-0.04970244735364758,-1.3644700313600449,40,0.0,0,1,58.0,0.700603448,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,4,-0.9079890746982516,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.734645833,2,0,1,0,0,0,0,0,1,0,0,0
2015-02-18,Wednesday,9,0.34079423668216463,0.3296631412218251,-0.002228673900049323,30,0.0,0,1,51.0,0.70009573,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,6,0.34079423668216463,-0.2630061179111775,-0.18147095777636452,34,0.0,0,0,33.0,0.75065101,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,12,-0.9079890746982516,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.9918,2,0,1,0,0,0,0,0,1,0,0,0
2015-02-18,Wednesday,7,1.374742937393183,-0.41045764856504047,-0.6833493526300471,45,0.0,0,1,59.0,0.75053268,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,2,-0.9079890746982516,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.919125,2,0,1,0,0,0,0,0,1,0,0,0
2015-02-18,Wednesday,11,-0.33387785980300894,-0.31597414348586617,-0.3607132416526797,30,0.0,0,2,56.0,0.8211125,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,4,1.374742937393183,-0.18784878432547067,-1.2210762042589927,50,0.0,0,1,58.0,0.800980392,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,6,-1.1118534073760207,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.936861111,2,0,1,0,0,0,0,0,1,0,0,0
2015-02-18,Wednesday,12,0.01808522576174964,-0.022502650436915576,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,1,0.6817870442552945,0.17720112166224836,-0.18147095777636452,63,0.0,0,0,57.0,0.800279693,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-18,Wednesday,5,1.374742937393183,-0.44052058199932326,-1.3644700313600449,0,0.0,0,0,59.0,0.800980392,2,0,1,0,0,0,1,0,1,0,0,0
2015-02-19,Thursday,10,0.42215713178674524,0.202969350320205,0.3562558938525811,0,0.0,0,1,48.0,0.773333333,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,12,-0.9079890746982516,-0.0625865616826259,-0.7191978094053102,0,0.0,0,0,9.0,0.609583333,2,0,1,0,0,0,0,0,0,1,0,0
2015-02-19,Thursday,7,1.374742937393183,-0.4884781186682981,-1.3644700313600449,0,0.0,20,1,59.0,0.611140537,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,5,-0.9079890746982516,-0.0625865616826259,-0.7908947229558362,0,0.0,0,0,8.0,0.631354167,2,0,1,0,0,0,0,0,0,1,0,0
2015-02-19,Thursday,9,0.34079423668216463,0.34111568729202807,0.4638012641783702,30,0.0,0,1,51.0,0.638614379,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,8,-0.9079890746982516,-0.0625865616826259,-0.7908947229558362,0,0.0,0,0,8.0,0.672135417,2,0,1,0,0,0,0,0,0,1,0,0
2015-02-19,Thursday,4,-0.9079890746982516,-0.0625865616826259,-0.7908947229558362,0,0.0,0,0,8.0,0.684027778,2,0,1,0,0,0,0,0,0,1,0,0
2015-02-19,Thursday,11,-0.33387785980300894,-0.33887923562627204,-0.3248647848774167,30,0.0,0,2,58.0,0.700540441,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,2,1.3957693035438046,-0.2043118193013874,0.6788920048299485,0,0.0,0,1,57.0,0.585315789,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,8,1.3107496491086812,-0.0074711837197742065,0.49964972095363325,0,0.0,0,2,57.0,0.7,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,10,-1.0167776647819042,-0.0625865616826259,-0.6475008958547841,0,0.0,0,0,10.0,0.733277778,2,0,1,0,0,0,0,0,0,1,0,0
2015-02-19,Thursday,3,1.374742937393183,-0.6294875921576719,0.7147404616052115,50,0.0,0,1,58.0,0.700603448,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,3,-0.9079890746982516,-0.0625865616826259,-0.5041070687537319,0,0.0,0,0,12.0,0.81640625,2,0,1,0,0,0,0,0,0,1,0,0
2015-02-19,Thursday,12,0.01808522576174964,-0.0003133424258973629,-1.0418339203826774,38,0.0,0,0,34.0,0.800711494,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,1,0.6817870442552945,-0.6166034778286936,-0.21731941455162757,63,0.0,0,0,57.0,0.800470513,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,2,-0.9079890746982516,-0.0625865616826259,-0.28901632810215366,0,0.0,0,0,15.0,0.710125,2,0,1,0,0,0,0,0,0,1,0,0
2015-02-19,Thursday,5,1.374742937393183,-0.6087298524054291,-1.1852277474837296,63,0.0,15,0,59.5,0.799982853,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,6,-1.1118534073760207,-0.0625865616826259,-0.07392558745057541,0,0.0,0,0,18.0,0.785864198,2,0,1,0,0,0,0,0,0,1,0,0
2015-02-19,Thursday,4,1.374742937393183,-0.19142770497240907,0.7326646899928431,63,0.0,0,1,58.5,0.800094017,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-19,Thursday,6,0.34079423668216463,-0.1627963397969017,-0.18147095777636452,56,0.0,0,0,33.0,0.75065101,2,0,1,0,0,0,1,0,0,1,0,0
2015-02-22,Sunday,7,-0.9079890746982516,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.773333333,2,0,0,1,0,0,0,0,0,0,0,1
2015-02-22,Sunday,5,1.374742937393183,-0.484183413891972,0.3383316654649496,0,0.0,25,0,60.0,0.773333333,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,10,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.385791667,2,0,0,1,0,0,0,0,0,0,0,1
2015-02-22,Sunday,7,1.374742937393183,-0.35748962299035186,0.7147404616052115,0,0.0,20,1,58.0,0.393548851,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,10,0.5656849355105559,0.2895792299761148,0.42795280740310715,0,0.0,0,1,50.0,0.456875,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,3,1.374742937393183,-0.06115499342385053,1.0732250293578418,33,0.0,0,2,58.0,0.626577778,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,9,0.34079423668216463,0.4227150780422241,-0.39656169842794275,30,0.0,0,1,57.0,0.627011183,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,2,1.3957693035438046,-0.2723113115932174,0.6788920048299485,0,0.0,0,1,57.0,0.700605263,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,8,1.3107496491086812,0.014002340161856324,0.6788920048299485,40,0.0,0,2,57.0,0.700614035,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,11,-0.33387785980300894,-0.20932230820710118,-0.3248647848774167,0,0.0,0,2,58.0,0.672140805,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,9,-1.0167776647819042,-0.0625865616826259,-0.6475008958547841,0,0.0,0,0,10.0,0.753525,2,0,0,1,0,0,0,0,0,0,0,1
2015-02-22,Sunday,6,0.34079423668216463,-0.05113401561242295,-0.18147095777636452,45,0.0,0,0,33.0,0.75065101,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,3,-0.9079890746982516,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.8721,2,0,0,1,0,0,0,0,0,0,0,1
2015-02-22,Sunday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.8319375,2,0,0,1,0,0,0,0,0,0,0,1
2015-02-22,Sunday,2,-0.9079890746982516,-0.0625865616826259,0.06946823965047676,0,0.0,0,0,20.0,0.8300625,2,0,0,1,0,0,0,0,0,0,0,1
2015-02-22,Sunday,1,-1.0167776647819042,-0.0625865616826259,-0.5041070687537319,0,0.0,0,0,12.0,0.727349537,2,0,0,1,0,0,0,0,0,0,0,1
2015-02-22,Sunday,12,0.01808522576174964,-0.0167763774018141,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,4,1.374742937393183,-0.14633330482098497,0.37418012224021263,63,0.0,0,1,59.0,0.80000295,2,0,0,1,0,0,1,0,0,0,0,1
2015-02-22,Sunday,12,-0.9079890746982516,-0.0625865616826259,-0.6475008958547841,0,0.0,0,0,10.0,0.78375,2,0,0,1,0,0,0,0,0,0,0,1
2015-02-22,Sunday,11,-1.1118534073760207,-0.0625865616826259,-0.5041070687537319,0,0.0,0,0,12.0,0.805555556,2,0,0,1,0,0,0,0,0,0,0,1
2015-02-23,Monday,7,-0.9079890746982516,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.356458333,2,0,0,1,0,0,0,0,0,0,0,0
2015-02-23,Monday,2,-0.9079890746982516,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.36871875,2,0,0,1,0,0,0,0,0,0,0,0
2015-02-23,Monday,9,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.3715625,2,0,0,1,0,0,0,0,0,0,0,0
2015-02-23,Monday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.3715625,2,0,0,1,0,0,0,0,0,0,0,0
2015-02-23,Monday,10,0.5656849355105559,0.3268000047042744,0.42795280740310715,0,0.0,0,1,50.0,0.417916667,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,9,0.34079423668216463,0.3683154842087601,0.42795280740310715,40,0.0,0,1,50.0,0.60128,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,3,1.3107496491086812,0.07269663877164644,0.7147404616052115,30,0.0,0,2,58.0,0.700362069,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,8,1.3107496491086812,-0.02321843456630326,0.6788920048299485,40,0.0,0,2,57.0,0.700614035,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,2,1.3957693035438046,-0.3932788294597361,-0.7191978094053102,30,0.0,0,1,58.0,0.700623,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,11,-0.33387785980300894,-0.21504858124220266,-0.5220312971413634,0,0.0,0,2,58.0,0.750293939,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,7,1.374742937393183,-0.2987953243805617,0.7147404616052115,45,0.0,0,1,58.0,0.750770115,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,10,-1.0167776647819042,-0.0625865616826259,-0.6475008958547841,0,0.0,0,0,20.0,0.955791667,2,0,0,1,0,0,0,0,0,0,0,0
2015-02-23,Monday,8,-0.9079890746982516,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.930416667,2,0,0,1,0,0,0,0,0,0,0,0
2015-02-23,Monday,12,-0.9079890746982516,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.9025,2,0,0,1,0,0,0,0,0,0,0,0
2015-02-23,Monday,6,0.34079423668216463,-0.018923729789977157,-0.18147095777636452,45,0.0,0,0,33.0,0.75065101,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,12,0.01808522576174964,-0.04755509496548453,-0.1456225010011015,63,0.0,0,0,34.0,0.800401961,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,4,1.374742937393183,-0.16852261283200318,0.7685131467681061,38,0.0,0,1,59.0,0.800137255,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,5,1.374742937393183,-0.4190470581176927,0.7685131467681061,38,0.0,0,0,59.0,0.800137255,2,0,0,1,0,0,1,0,0,0,0,0
2015-02-23,Monday,3,-0.9079890746982516,-0.0625865616826259,-0.7191978094053102,0,0.0,0,0,18.0,0.87115,2,0,0,1,0,0,0,0,0,0,0,0
2015-02-24,Tuesday,9,-1.1118534073760207,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.726933333,2,0,0,1,0,0,0,1,0,0,0,0
2015-02-24,Tuesday,1,0.6827012340879303,-0.29951110850994944,0.14116515320100284,0,0.0,0,1,42.0,0.773333333,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,2,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.773333333,2,0,0,1,0,0,0,1,0,0,0,0
2015-02-24,Tuesday,10,0.5656849355105559,0.5064618211805831,0.5354981777288963,0,0.0,0,1,53.0,0.471108491,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,11,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.5046875,2,0,0,1,0,0,0,1,0,0,0,0
2015-02-24,Tuesday,9,0.34079423668216463,-0.04182882193038306,-0.46825861197846885,30,0.0,0,1,52.0,0.700256795,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,8,1.3107496491086812,-0.03395519650711853,-0.002228673900049323,40,0.0,0,2,58.0,0.700518519,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,2,1.3957693035438046,-0.5142463473262547,-0.8625916365063623,30,0.0,0,1,59.0,0.700623,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,6,-1.1118534073760207,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.726933333,2,0,0,1,0,0,0,1,0,0,0,0
2015-02-24,Tuesday,3,1.3107496491086812,0.032612727525936115,0.23078629513916044,45,0.0,0,2,60.0,0.750176991,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,11,-0.31559406315029426,-0.30666894980382625,-0.3607132416526797,34,0.0,0,2,57.0,0.750437269,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,6,0.34079423668216463,-0.15277536198547412,-0.3607132416526797,45,0.0,0,0,33.0,0.75065101,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,7,1.374742937393183,-0.2773218004989312,0.32040743707731806,45,0.0,0,1,59.0,0.750727326,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,8,-0.9564411358279457,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.791458333,2,0,0,1,0,0,0,1,0,0,0,0
2015-02-24,Tuesday,4,1.374742937393183,-0.16136477153812634,0.5713466345041593,50,0.0,0,1,59.0,0.800071839,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,5,1.374742937393183,-0.484183413891972,0.7685131467681061,50,0.0,0,0,60.0,0.800137255,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,12,0.01808522576174964,-0.04612352670670916,-0.1456225010011015,50,0.0,0,0,34.0,0.800401961,2,0,0,1,0,0,1,1,0,0,0,0
2015-02-24,Tuesday,3,-0.9564411358279457,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.811388889,2,0,0,1,0,0,0,1,0,0,0,0
2015-02-24,Tuesday,10,-1.1118534073760207,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.902222222,2,0,0,1,0,0,0,1,0,0,0,0
2015-02-25,Wednesday,10,0.6177937559707929,0.3769048937614123,0.49964972095363325,0,0.0,0,2,52.0,0.700058333,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,7,-0.9564411358279457,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.676666667,2,0,0,1,0,0,0,0,1,0,0,0
2015-02-25,Wednesday,8,-0.9564411358279457,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.658541667,2,0,0,1,0,0,0,0,1,0,0,0
2015-02-25,Wednesday,5,1.374742937393183,-0.7955495101756147,-1.0059854636074144,49,0.0,0,1,59.0,0.598792339,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,9,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.410833333,2,0,0,1,0,0,0,0,1,0,0,0
2015-02-25,Wednesday,2,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.440375,2,0,0,1,0,0,0,0,1,0,0,0
2015-02-25,Wednesday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.410833333,2,0,0,1,0,0,0,0,1,0,0,0
2015-02-25,Wednesday,2,1.3957693035438046,-0.5478882014074758,-0.18147095777636452,30,0.0,0,1,58.0,0.700069811,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,1,0.6827012340879303,-0.26085876552301446,0.14116515320100284,0,0.0,0,1,42.0,0.581130952,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,3,1.3107496491086812,0.11206476588796908,0.7147404616052115,45,0.0,0,2,58.0,0.750206897,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,8,1.3107496491086812,-0.2000171145250613,0.7147404616052115,30,0.0,0,1,58.0,0.700362069,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,11,-0.31559406315029426,-0.3517633499552504,-0.3607132416526797,45,0.0,0,0,57.0,0.750503571,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,6,0.34079423668216463,-0.08835479034058254,-0.18147095777636452,45,0.0,0,1,33.0,0.75065101,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,7,1.374742937393183,-0.24367994641771004,0.7505889183804746,50,0.0,0,2,59.0,0.800115819,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,12,0.01808522576174964,-0.05256558387119832,-0.1456225010011015,50,0.0,0,0,34.0,0.800401961,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,4,1.374742937393183,-0.5750879983242079,-0.1456225010011015,50,0.0,0,1,59.0,0.800808642,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-25,Wednesday,10,-1.1118534073760207,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.845833333,2,0,0,1,0,0,0,0,1,0,0,0
2015-02-25,Wednesday,12,-0.9564411358279457,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.899555556,2,0,0,1,0,0,0,0,1,0,0,0
2015-02-25,Wednesday,3,-0.9564411358279457,-0.0625865616826259,-0.6475008958547841,0,0.0,0,0,20.0,0.900833333,2,0,0,1,0,0,0,0,1,0,0,0
2015-02-25,Wednesday,5,-0.9564411358279457,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.902962963,2,0,0,1,0,0,0,0,1,0,0,0
2015-02-25,Wednesday,9,0.34079423668216463,-0.02966049173079242,0.49964972095363325,56,0.0,0,1,52.0,0.970816667,2,0,0,1,0,0,1,0,1,0,0,0
2015-02-26,Thursday,12,-0.9564411358279457,-0.0625865616826259,-0.2352436429392591,0,0.0,0,0,9.0,0.590617284,2,0,0,1,0,0,0,0,0,1,0,0
2015-02-26,Thursday,2,-1.020434424112447,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.5565625,2,0,0,1,0,0,0,0,0,1,0,0
2015-02-26,Thursday,4,1.374742937393183,-0.49348860757401186,0.7505889183804746,32,0.0,0,2,59.0,0.495617514,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-26,Thursday,5,1.1352252012426198,-0.5106674266793163,0.6788920048299485,38,0.0,0,1,57.0,0.449964912,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-26,Thursday,10,0.6177937559707929,0.3325262777393759,-0.39656169842794275,0,0.0,0,1,52.0,0.700251773,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-26,Thursday,9,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.4078125,2,0,0,1,0,0,0,0,0,1,0,0
2015-02-26,Thursday,1,1.0602616349664895,0.02688645449083464,0.6071950912794224,23,0.0,0,2,55.0,0.378895152,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-26,Thursday,8,-0.9564411358279457,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.376597222,2,0,0,1,0,0,0,0,0,1,0,0
2015-02-26,Thursday,2,1.3957693035438046,-0.5214041886201316,0.7147404616052115,0,0.0,0,1,58.0,0.66237931,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-26,Thursday,10,-1.1118534073760207,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.410833333,2,0,0,1,0,0,0,0,0,1,0,0
2015-02-26,Thursday,6,-1.1118534073760207,-0.0625865616826259,-0.3607132416526797,0,0.0,0,0,8.0,0.773333333,2,0,0,1,0,0,0,0,0,1,0,0
2015-02-26,Thursday,3,1.3107496491086812,0.08414918484184938,0.6788920048299485,45,0.0,0,2,57.0,0.750473684,2,0,0,1,0,0,1,0,0,1,0,0
2015-02-26,Thursday,9,0.34079423668216463,-0.0761864601409919,0.32040743707731806,45,0.0,0,1,52.0,0.750371895,2,0,0,1,0,0,1,0,0,1,0,0
